nom_station,periode,esp_nom_commun,esp_nom_commun_nb,pop_coordonnees_x,pop_coordonnees_y,secteur_hydro_ope,region_hydro_ope
05141000 - Coufouleux,2005,"Ablette, Bouvière, Gardon, Chevaine, Perche soleil, Goujon, Anguille d'Europe, Tanche, Silure glane, Brème bordelière, Black bass à grande bouche, Barbeau fluviatile, Carpe commune, Carpe agentée, Carpe miroir",15,596449,6302120,O3,O
05141000 - Coufouleux,2007,"Brème bordelière, Goujon, Bouvière, Ablette, Gardon, Perche soleil, Barbeau fluviatile, Chevaine, Brochet, Carassin, Silure glane",11,596449,6302120,O3,O
05141000 - Coufouleux,2009,"Bouvière, Ablette, Barbeau fluviatile, Goujon, Chevaine, Perche soleil, Carpe commune, Gardon, Brème bordelière, Silure glane, Anguille d'Europe, Tanche, Carassin, Vandoise, Perche",15,596449,6302120,O3,O
05141000 - Coufouleux,2011,"Goujon, Ablette, Bouvière, Chevaine, Barbeau fluviatile, Brème bordelière, Gardon, Perche soleil, Carpe commune, Silure glane, Tanche, Gambusie, Carassin, Anguille d'Europe, Brochet, Sandre, Brème commune, Rotengle",18,596449,6302120,O3,O
05141000 - Coufouleux,2013,"Gobio sp, Barbeau fluviatile, Bouvière, Chevaine, Ablette, Brème bordelière, Silure glane, Perche soleil, Carpe commune, Anguille d'Europe, Tanche, Goujon, Gardon, Carassin",14,596449,6302120,O3,O
05141000 - Coufouleux,2015,"Ablette, Gobio sp, Barbeau fluviatile, Chevaine, Bouvière, Gardon, Silure glane, Brème bordelière, Perche soleil, Anguille d'Europe, Carpe commune, Gremille, Carassin",13,596449,6302120,O3,O
05141000 - Coufouleux,2017,"Goujon, Gardon, Ablette, Chevaine, Barbeau fluviatile, Bouvière, Brème bordelière, Perche, Silure glane, Anguille d'Europe, Gremille, Perche soleil, Carpe commune, Rotengle, Gambusie",15,596449,6302120,O3,O
05141000 - Coufouleux,2019,"Ablette, Chevaine, Barbeau fluviatile, Goujon, Bouvière, Brème bordelière, Silure glane, Perche soleil, Gardon, Anguille d'Europe, Carpe commune, Perche, Black bass à grande bouche, Sandre",14,596449,6302120,O3,O
05142100 - Albi,2009,"Bouvière, Gardon, Silure glane, Rotengle, Carpe commune, Brème commune, Perche soleil, Chevaine, Goujon, Ablette, Vairon, Tanche",12,625360,6314970,O3,O
05142100 - Albi,2011,"Bouvière, Perche soleil, Gambusie, Rotengle, Gardon, Silure glane, Carpe commune, Brème commune, Brème bordelière, Chevaine",10,625360,6314970,O3,O
05142100 - Albi,2013,"Bouvière, Gambusie, Perche soleil, Gardon, Rotengle, Brème bordelière, Silure glane, Chevaine, Goujon, Carpe commune, Tanche, Sandre",12,625360,6314970,O3,O
05142100 - Albi,2015,"Gardon, Brème bordelière, Ablette, Bouvière, Rotengle, Perche soleil, Sandre, Gambusie, Silure glane, Gremille, Perche, Black bass à grande bouche, Carpe commune, Chevaine, Brème commune, Brochet, Carassin argente",17,625360,6314970,O3,O
05142100 - Albi,2017,"Brème indéterminée, Gardon, Rotengle, Brème commune, Ablette, Perche soleil, Carpe commune, Chevaine, Sandre, Gambusie, Silure glane, Black bass à grande bouche, Perche, Gremille, Brème bordelière, Carpe miroir, Goujon, Bouvière",18,625360,6314970,O3,O
05142100 - Albi,2019,"Perche soleil, Brème indéterminée, Gardon, Bouvière, Rotengle, Chevaine, Gambusie, Brème bordelière, Goujon, Silure glane, Gremille, Brème commune, Black bass à grande bouche, Sandre, Carpe commune, Barbeau fluviatile, Carassin argente",17,625360,6314970,O3,O
05143000 - Curvalle,2007,"Goujon, Vairon, Barbeau fluviatile, Vandoise, Chevaine, Loche franche, Gardon, Ablette",8,663627,6314530,O3,O
05143000 - Curvalle,2009,"Goujon, Vairon, Barbeau fluviatile, Chevaine, Loche franche, Truite de riviere, Ablette, Gardon",8,663627,6314530,O3,O
05143000 - Curvalle,2011,"Goujon, Vairon, Barbeau fluviatile, Chevaine, Ablette, Vandoise, Loche franche, Truite de riviere, Gardon, Toxostome",10,663627,6314530,O3,O
05143000 - Curvalle,2013,"Goujon, Barbeau fluviatile, Vairon, Chevaine, Ablette, Loche franche, Vandoise rostrée, Gardon, Truite de riviere, Cyprinidés",10,663627,6314530,O3,O
05143000 - Curvalle,2015,"Goujon, Vairon, Barbeau fluviatile, Chevaine, Loche franche, Ablette, Vandoise rostrée, Truite de riviere",8,663627,6314530,O3,O
05143000 - Curvalle,2017,"Goujon, Vairon, Barbeau fluviatile, Vandoise rostrée, Chevaine, Ablette, Loche franche, Gardon, Truite arc-en-ciel",9,663627,6314530,O3,O
05144000 - Brousse-le-Château,2009,"Barbeau fluviatile, Goujon, Vandoise, Vairon, Chevaine, Ablette, Gardon, Loche franche",8,668559,6323360,O3,O
05144000 - Brousse-le-Château,2011,"Goujon, Chevaine, Barbeau fluviatile, Tanche, Ablette, Perche, Carpe commune, Perche soleil, Epirine lippue, Vandoise, Vairon, Gremille, Truite de riviere",13,668559,6323360,O3,O
05144000 - Brousse-le-Château,2013,"Goujon, Barbeau fluviatile, Ablette, Chevaine, Gardon, Vandoise rostrée, Vairon, Perche, Perche soleil, Tanche, Truite de riviere, Epirine lippue, Loche franche, Carpe commune, Gremille",15,668559,6323360,O3,O
05144000 - Brousse-le-Château,2015,"Goujon, Chevaine, Barbeau fluviatile, Ablette, Gardon, Vandoise rostrée, Vairon, Perche soleil, Epirine lippue, Gremille, Loche franche, Brème commune, Tanche, Perche, Truite de riviere",15,668559,6323360,O3,O
05144000 - Brousse-le-Château,2017,"Chevaine, Goujon, Barbeau fluviatile, Ablette, Gardon, Vairon, Perche soleil, Carpe commune, Epirine lippue, Vandoise rostrée, Loche franche, Carpe miroir, Tanche",13,668559,6323360,O3,O
05144000 - Brousse-le-Château,2019,"Goujon, Chevaine, Gardon, Barbeau fluviatile, Ablette, Loche franche, Epirine lippue, Perche soleil, Vairon, Vandoise rostrée, Tanche, Carpe commune",12,668559,6323360,O3,O
05144500 - Broquiès,2009,"Barbeau fluviatile, Goujon, Vairon, Ablette, Chevaine, Loche franche, Perche soleil, Epirine lippue",8,676025,6320750,O3,O
05144500 - Broquiès,2011,"Goujon, Barbeau fluviatile, Chevaine, Vairon, Ablette, Loche franche, Vandoise",7,676025,6320750,O3,O
05144500 - Broquiès,2013,"Goujon, Barbeau fluviatile, Ablette, Chevaine, Vairon, Vandoise rostrée, Loche franche, Gardon, Epirine lippue",9,676025,6320750,O3,O
05144500 - Broquiès,2015,"Goujon, Chevaine, Vairon, Barbeau fluviatile, Vandoise rostrée, Loche franche, Ablette, Gardon, Truite de riviere",9,676025,6320750,O3,O
05144500 - Broquiès,2017,"Goujon, Barbeau fluviatile, Chevaine, Ablette, Vairon, Vandoise rostrée, Gardon, Loche franche, Truite de riviere, Truite arc-en-ciel, Epirine lippue",11,676025,6320750,O3,O
05144500 - Broquiès,2019,"Barbeau fluviatile, Goujon, Ablette, Chevaine, Vairon, Loche franche, Epirine lippue, Vandoise rostrée",8,676025,6320750,O3,O
05145200 - Vabres-l`Abbaye,2007,"Goujon, Barbeau fluviatile, Ablette, Chevaine, Vandoise, Gardon, Vairon, Epirine lippue, Loche franche, Perche soleil, Carpe commune, Tanche",12,687020,6317080,O3,O
05145200 - Vabres-l`Abbaye,2009,"Goujon, Barbeau fluviatile, Chevaine, Vairon, Gardon, Loche franche, Ablette, Carpe commune, Brochet, Epirine lippue",10,687020,6317080,O3,O
05145200 - Vabres-l`Abbaye,2011,"Goujon, Vairon, Loche franche, Barbeau fluviatile, Chevaine, Epirine lippue, Vandoise, Gardon",8,687020,6317080,O3,O
05145200 - Vabres-l`Abbaye,2013,"Goujon, Vairon, Chevaine, Barbeau fluviatile, Loche franche, Ablette, Epirine lippue, Vandoise rostrée, Truite de riviere",9,687020,6317080,O3,O
05145200 - Vabres-l`Abbaye,2015,"Goujon, Barbeau fluviatile, Vairon, Loche franche, Chevaine, Ablette, Vandoise rostrée, Gardon",8,687020,6317080,O3,O
05145200 - Vabres-l`Abbaye,2017,"Goujon, Vairon, Barbeau fluviatile, Chevaine, Vandoise rostrée, Ablette, Loche franche, Epirine lippue, Gardon, Carpe commune",10,687020,6317080,O3,O
05145200 - Vabres-l`Abbaye,2019,"Goujon, Barbeau fluviatile, Chevaine, Gardon, Vandoise rostrée, Loche franche, Ablette, Vairon, Carpe commune, Epirine lippue, Perche soleil, Perche, Truite de riviere",13,687020,6317080,O3,O
05145300 - Brusque,2007,"Vairon, Loche franche, Goujon, Truite de riviere, Lamproie de planer, Truite arc-en-ciel",6,694672,6297870,O3,O
05145300 - Brusque,2007,"Vairon, Loche franche, Goujon, Truite de riviere, Lamproie de planer, Truite arc-en-ciel",6,695200,6299440,O3,O
05145300 - Brusque,2009,"Vairon, Goujon, Loche franche, Truite de riviere, Lamproie de planer",5,694672,6297870,O3,O
05145300 - Brusque,2009,"Vairon, Goujon, Loche franche, Truite de riviere, Lamproie de planer",5,695200,6299440,O3,O
05145300 - Brusque,2011,"Vairon, Goujon, Loche franche, Truite de riviere, Lamproie de planer",5,694672,6297870,O3,O
05145300 - Brusque,2011,"Vairon, Goujon, Loche franche, Truite de riviere, Lamproie de planer",5,695200,6299440,O3,O
05145300 - Brusque,2013,"Vairon, Truite de riviere, Goujon, Loche franche, Lamproie de planer",5,694672,6297870,O3,O
05145300 - Brusque,2013,"Vairon, Truite de riviere, Goujon, Loche franche, Lamproie de planer",5,695200,6299440,O3,O
05145300 - Brusque,2015,"Vairon, Truite de riviere, Loche franche, Goujon, Lamproie de planer",5,694672,6297870,O3,O
05145300 - Brusque,2015,"Vairon, Truite de riviere, Loche franche, Goujon, Lamproie de planer",5,695200,6299440,O3,O
05145300 - Brusque,2017,"Vairon, Truite de riviere, Goujon, Lamproie de planer, Loche franche",5,694672,6297870,O3,O
05145300 - Brusque,2017,"Vairon, Truite de riviere, Goujon, Lamproie de planer, Loche franche",5,695200,6299440,O3,O
05145300 - Brusque,2019,"Vairon, Truite de riviere, Loche franche, Goujon, Lamproie de planer",5,694672,6297870,O3,O
05145300 - Brusque,2019,"Vairon, Truite de riviere, Loche franche, Goujon, Lamproie de planer",5,695200,6299440,O3,O
05145410 - Versols-et-Lapeyre,2005,Truite de riviere,1,696612,6311230,O3,O
05145410 - Versols-et-Lapeyre,2007,"Truite de riviere, Vairon",2,696612,6311230,O3,O
05145410 - Versols-et-Lapeyre,2013,Truite de riviere,1,696612,6311230,O3,O
05145410 - Versols-et-Lapeyre,2015,Truite de riviere,1,696612,6311230,O3,O
05145410 - Versols-et-Lapeyre,2017,Truite de riviere,1,696612,6311230,O3,O
05145410 - Versols-et-Lapeyre,2019,Truite de riviere,1,696612,6311230,O3,O
05145600 - Saint-Rome-de-Tarn,2007,"Goujon, Barbeau fluviatile, Gardon, Chevaine, Vairon, Truite de riviere, Perche soleil, Vandoise, Ablette, Tanche, Perche",11,693480,6330570,O3,O
05145600 - Saint-Rome-de-Tarn,2009,"Goujon, Barbeau fluviatile, Chevaine, Truite de riviere, Vairon, Perche soleil, Gardon, Ablette, Perche, Loche franche, Truite arc-en-ciel",11,693480,6330570,O3,O
05145600 - Saint-Rome-de-Tarn,2011,"Goujon, Chevaine, Barbeau fluviatile, Vairon, Vandoise, Gardon, Ablette, Truite de riviere, Loche franche, Perche soleil, Perche",11,693480,6330570,O3,O
05145600 - Saint-Rome-de-Tarn,2013,"Gobio sp, Chevaine, Barbeau fluviatile, phoxinus sp, Gardon, Truite de riviere, Vandoise rostrée, Loche franche, Ablette",9,693480,6330570,O3,O
05145600 - Saint-Rome-de-Tarn,2015,"Goujon, Chevaine, Vairon, Gardon, Barbeau fluviatile, Toxostome, Ablette, Vandoise rostrée, Truite de riviere, Perche soleil, Tanche, Perche, Carpe miroir, Carpe commune",14,693480,6330570,O3,O
05145600 - Saint-Rome-de-Tarn,2017,"Goujon, Chevaine, Barbeau fluviatile, Vairon, Gardon, Vandoise rostrée, Ablette, Truite de riviere, Loche franche, Brème bordelière, Perche soleil",11,693480,6330570,O3,O
05145600 - Saint-Rome-de-Tarn,2019,"Goujon, Chevaine, Vairon, Barbeau fluviatile, Ablette, Gardon, Vandoise rostrée, Loche franche, Brème commune, Truite de riviere",10,693480,6330570,O3,O
05145700 - Saint-Georges-de-Luzençon,1995,"Truite de riviere, Vairon, Goujon, Truite arc-en-ciel, Loche franche",5,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,1997,"Truite de riviere, Vairon, Goujon, Loche franche",4,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,1999,"Truite de riviere, Vairon, Goujon",3,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2001,"Vairon, Truite de riviere, Goujon, Chevaine",4,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2003,"Vairon, Truite de riviere, Goujon, Loche franche, Barbeau méridional",5,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2005,"Vairon, Truite de riviere, Goujon, Loche franche, Barbeau méridional, Chabot",6,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2007,"Vairon, Truite de riviere, Goujon, Loche franche, Barbeau méridional",5,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2009,"Vairon, Truite de riviere, Goujon, Loche franche, Chabot",5,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2011,"Vairon, Truite de riviere, Goujon, Loche franche, Barbeau méridional, Vandoise, Chevaine",7,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2013,"Vairon, Truite de riviere, Goujon, Loche franche, Truite arc-en-ciel",5,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2015,"Vairon, Truite de riviere, Goujon",3,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2017,"Vairon, Truite de riviere, Goujon, Chabot",4,697156,6326400,O3,O
05145700 - Saint-Georges-de-Luzençon,2019,"Vairon, Truite de riviere, Loche franche, Goujon",4,697156,6326400,O3,O
05147000 - Millau,1999,"Goujon, Chevaine, Barbeau fluviatile, Vairon, Truite de riviere, Tanche, Vandoise, Loche franche, Gardon",9,706863,6334360,O3,O
05147000 - Millau,2001,"Goujon, Chevaine, Barbeau fluviatile, Vairon, Vandoise, Truite de riviere, Loche franche, Carassin, Tanche",9,706863,6334360,O3,O
05147000 - Millau,2003,"Goujon, Vandoise, Vairon, Chevaine, Tanche, Barbeau fluviatile, Truite de riviere, Carpe commune, Truite arc-en-ciel, Loche franche",10,706863,6334360,O3,O
05147000 - Millau,2005,"Goujon, Chevaine, Vairon, Barbeau fluviatile, Truite de riviere, Tanche, Vandoise, Loche franche, Carpe agentée",9,706863,6334360,O3,O
05147000 - Millau,2007,"Goujon, Chevaine, Vairon, Barbeau fluviatile, Loche franche, Truite de riviere, Vandoise, Carpe commune, Carpe miroir",9,706863,6334360,O3,O
05147000 - Millau,2009,"Vairon, Chevaine, Goujon, Barbeau fluviatile, Loche franche, Truite de riviere, Carassin, Cyprinidés",8,706863,6334360,O3,O
05147000 - Millau,2011,"Goujon, Vairon, Chevaine, Barbeau fluviatile, Loche franche, Vandoise, Truite de riviere, Carpe commune, Carassin, Tanche",10,706863,6334360,O3,O
05147000 - Millau,2013,"Gobio sp, Chevaine, phoxinus sp, Vairon, Barbeau fluviatile, Truite de riviere, Loche franche, Vandoise rostrée, Carpe commune, Goujon",10,706863,6334360,O3,O
05147000 - Millau,2015,"Gobio sp, Cyprinidés, phoxinus sp, Chevaine, Barbeau fluviatile, Vairon, Truite de riviere, Loche franche, Vandoise rostrée, Carpe commune, Tanche, Perche soleil, Ablette",13,706863,6334360,O3,O
05147000 - Millau,2017,"Chevaine, Gobio sp, Vairon, Loche franche, Barbeau fluviatile, Vandoise, Ablette, Truite de riviere, Lamproie de planer, Carpe commune, Vandoise rostrée",11,706863,6334360,O3,O
05147000 - Millau,2019,"Goujon, Chevaine, Vairon, Loche franche, Barbeau fluviatile, Carpe commune, Ablette, Vandoise rostrée, Truite de riviere, Vandoise",10,706863,6334360,O3,O
05148000 - Millau,2009,"Vairon, Truite de riviere, Loche franche, Goujon, Barbeau fluviatile, Lamproie de planer, Chabot",7,711068,6334280,O3,O
05148000 - Millau,2011,"Vairon, Truite de riviere, Goujon, Barbeau fluviatile, Loche franche, Lamproie de planer, Chabot, Chevaine",8,711068,6334280,O3,O
05148000 - Millau,2013,"Vairon, Goujon, Truite de riviere, Loche franche, Barbeau fluviatile, Chabot, Chevaine",7,711068,6334280,O3,O
05148000 - Millau,2015,"Vairon, Truite de riviere, Goujon, Loche franche, Chabot, Lamproie de planer, Chevaine, Barbeau fluviatile",8,711068,6334280,O3,O
05148000 - Millau,2017,"Vairon, Goujon, Truite de riviere, Lamproie de planer, Chevaine, Loche franche, Chabot, Barbeau fluviatile",8,711068,6334280,O3,O
05148000 - Millau,2019,"Vairon, Goujon, Truite de riviere, Lamproie de planer, Chabot, Barbeau fluviatile, Loche franche, Chevaine",8,711068,6334280,O3,O
05148200 - Dourbies,1995,"Truite de riviere, Vairon",2,739373,6330820,O3,O
05148200 - Dourbies,1997,"Truite de riviere, Vairon",2,739373,6330820,O3,O
05148200 - Dourbies,1999,"Vairon, Truite de riviere",2,739373,6330820,O3,O
05148200 - Dourbies,2001,"Truite de riviere, Vairon",2,739373,6330820,O3,O
05148200 - Dourbies,2003,"Vairon, Truite de riviere",2,739373,6330820,O3,O
05148200 - Dourbies,2005,"Vairon, Truite de riviere, Goujon",3,739373,6330820,O3,O
05148200 - Dourbies,2007,"Vairon, Truite de riviere",2,739373,6330820,O3,O
05148200 - Dourbies,2009,"Vairon, Truite de riviere",2,739373,6330820,O3,O
05148200 - Dourbies,2011,"Vairon, Truite de riviere",2,739373,6330820,O3,O
05148200 - Dourbies,2013,"Vairon, Truite de riviere",2,739373,6330820,O3,O
05148200 - Dourbies,2015,"Truite de riviere, Vairon",2,739373,6330820,O3,O
05148200 - Dourbies,2017,"Truite de riviere, Vairon",2,739373,6330820,O3,O
05148200 - Dourbies,2019,"Vairon, Truite de riviere",2,739373,6330820,O3,O
05149000 - Veyreau,1991,Truite de riviere,1,723818,6345340,O3,O
05149000 - Veyreau,1995,"Truite de riviere, Vairon",2,723818,6345340,O3,O
05149000 - Veyreau,2007,Truite de riviere,1,723818,6345340,O3,O
05149000 - Veyreau,2009,Truite de riviere,1,723818,6345340,O3,O
05149000 - Veyreau,2011,Truite de riviere,1,723818,6345340,O3,O
05149000 - Veyreau,2013,Truite de riviere,1,723818,6345340,O3,O
05149000 - Veyreau,2015,Truite de riviere,1,723818,6345340,O3,O
05149000 - Veyreau,2017,Truite de riviere,1,723818,6345340,O3,O
05149000 - Veyreau,2019,Truite de riviere,1,723818,6345340,O3,O
05149520 - Gatuzières,2005,"Truite de riviere, Vairon",2,738114,6344420,O3,O
05149520 - Gatuzières,2007,"Truite de riviere, Vairon",2,738114,6344420,O3,O
05149520 - Gatuzières,2013,"Truite de riviere, Vairon",2,738114,6344420,O3,O
05149520 - Gatuzières,2015,"Truite de riviere, Vairon",2,738114,6344420,O3,O
05149520 - Gatuzières,2017,"Truite de riviere, Vairon",2,738114,6344420,O3,O
05149520 - Gatuzières,2019,"Truite de riviere, Vairon",2,738114,6344420,O3,O
05150000 - Gorges du Tarn Causses,2007,"Goujon, Barbeau fluviatile, Vairon, Vandoise, Loche franche, Truite de riviere, Truite arc-en-ciel, Chevaine",8,739622,6359920,O3,O
05150000 - Gorges du Tarn Causses,2009,"Goujon, Barbeau fluviatile, Vandoise rostrée, Chevaine, Loche franche, Vairon, Truite de riviere",7,739622,6359920,O3,O
05150000 - Gorges du Tarn Causses,2011,"Goujon, Vandoise rostrée, Loche franche, Vairon, Chevaine, Barbeau fluviatile, Truite de riviere",7,739622,6359920,O3,O
05150000 - Gorges du Tarn Causses,2013,"Goujon, Vairon, Chevaine, Loche franche, Barbeau fluviatile, Vandoise rostrée, Truite de riviere",7,739622,6359920,O3,O
05150000 - Gorges du Tarn Causses,2015,"Goujon, Chevaine, Barbeau fluviatile, Vairon, Loche franche, Truite de riviere, Vandoise",7,739622,6359920,O3,O
05150000 - Gorges du Tarn Causses,2017,"Goujon, Chevaine, Vandoise, Vairon, Barbeau fluviatile, Loche franche, Truite de riviere",7,739622,6359920,O3,O
05150000 - Gorges du Tarn Causses,2019,"Goujon, Chevaine, Vandoise rostrée, Barbeau fluviatile, Vairon, Loche franche, Truite de riviere",7,739622,6359920,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2005,Truite de riviere,1,765228,6365530,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2007,"Truite de riviere, Vairon",2,765228,6365530,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2009,Truite de riviere,1,765228,6365530,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2011,Truite de riviere,1,765228,6365530,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2013,Truite de riviere,1,765228,6365530,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2015,Truite de riviere,1,765228,6365530,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2017,Truite de riviere,1,765228,6365530,O3,O
05150900 - Pont de Montvert - Sud Mont Lozère,2019,Truite de riviere,1,765228,6365530,O3,O
05151050 - Vebron,2005,Truite de riviere,1,747568,6347470,O3,O
05151050 - Vebron,2007,Truite de riviere,1,747568,6347470,O3,O
05151050 - Vebron,2013,Truite de riviere,1,747568,6347470,O3,O
05151050 - Vebron,2015,Truite de riviere,1,747568,6347470,O3,O
05151050 - Vebron,2017,Truite de riviere,1,747568,6347470,O3,O
05151050 - Vebron,2019,Truite de riviere,1,747568,6347470,O3,O
05151100 - Bassurels,2005,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151100 - Bassurels,2007,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151100 - Bassurels,2009,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151100 - Bassurels,2011,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151100 - Bassurels,2013,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151100 - Bassurels,2015,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151100 - Bassurels,2017,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151100 - Bassurels,2019,"Truite de riviere, Vairon",2,747197,6342800,O3,O
05151150 - Cassagnas,2005,Truite de riviere,1,760456,6352320,O3,O
05151150 - Cassagnas,2007,Truite de riviere,1,760456,6352320,O3,O
05151150 - Cassagnas,2009,Truite de riviere,1,760456,6352320,O3,O
05151150 - Cassagnas,2011,Truite de riviere,1,760456,6352320,O3,O
05151150 - Cassagnas,2013,Truite de riviere,1,760456,6352320,O3,O
05151150 - Cassagnas,2015,Truite de riviere,1,760456,6352320,O3,O
05151150 - Cassagnas,2017,Truite de riviere,1,760456,6352320,O3,O
05151150 - Cassagnas,2019,Truite de riviere,1,760456,6352320,O3,O
05152000 - Castelsarrasin,2009,"Barbeau fluviatile, Ablette, Chevaine, Brème bordelière, Goujon, Bouvière, Anguille d'Europe, Perche, Pseudorasbora, Silure glane, Carpe commune, Gardon",12,546601,6327820,O2,O
05152000 - Castelsarrasin,2011,"Barbeau fluviatile, Ablette, Chevaine, Goujon, Brème bordelière, Bouvière, Anguille d'Europe, Pseudorasbora, Silure glane, Perche soleil, Tanche, Brochet, Perche, Sandre",14,546601,6327820,O2,O
05152000 - Castelsarrasin,2013,"Pseudorasbora, Ablette, Bouvière, Chevaine, Barbeau fluviatile, Brème bordelière, Goujon, Gambusie, Anguille d'Europe, Carpe commune, Silure glane, Gardon, Rotengle, Blennie, Perche soleil, Carassin, Tanche",17,546601,6327820,O2,O
05152000 - Castelsarrasin,2015,"Ablette, Pseudorasbora, Bouvière, Goujon, Barbeau fluviatile, Chevaine, Gardon, Anguille d'Europe, Vairon, Silure glane, Brème bordelière, Gremille",12,546601,6327820,O2,O
05152000 - Castelsarrasin,2017,"Pseudorasbora, Ablette, Bouvière, Barbeau fluviatile, Goujon, Chevaine, Anguille d'Europe, Gremille, Brème bordelière, Silure glane, Perche soleil, Carpe commune, Vairon, Perche, Blennie",15,546601,6327820,O2,O
05152000 - Castelsarrasin,2019,"Ablette, Barbeau fluviatile, Pseudorasbora, Goujon, Chevaine, Bouvière, Anguille d'Europe, Silure glane, Vairon, Perche soleil, Lamproie de planer, Tanche",12,546601,6327820,O2,O
05153000 - Cordes-Tolosannes,2007,"Ablette, Goujon, Gardon, Barbeau fluviatile, Chevaine, Loche franche, Anguille d'Europe, Brème commune, Bouvière, Perche",10,549180,6321210,O2,O
05153000 - Cordes-Tolosannes,2009,"Barbeau fluviatile, Ablette, Chevaine, Gardon, Goujon, Loche franche, Anguille d'Europe, Brème bordelière, Carpe commune, Rotengle, Truite arc-en-ciel, Sandre",12,549180,6321210,O2,O
05153000 - Cordes-Tolosannes,2011,"Chevaine, Ablette, Barbeau fluviatile, Goujon, Gardon, Loche franche, Anguille d'Europe, Brème bordelière, Rotengle",9,549180,6321210,O2,O
05153000 - Cordes-Tolosannes,2013,"Chevaine, Gobio sp, Ablette, Barbeau fluviatile, Gardon, Loche franche, Perche, Goujon, Brème bordelière, Anguille d'Europe, Pseudorasbora",11,549180,6321210,O2,O
05153000 - Cordes-Tolosannes,2015,"Chevaine, Ablette, Barbeau fluviatile, Gobio sp, Gardon, Loche franche, Bouvière, Poisson chat, Pseudorasbora, Carpe commune, Perche, Silure glane",12,549180,6321210,O2,O
05153000 - Cordes-Tolosannes,2017,"Ablette, Goujon, Chevaine, Barbeau fluviatile, Gardon, Pseudorasbora, Brème bordelière, Carpe commune, Bouvière, Gobio sp, Loche franche, Poisson chat, Perche",13,549180,6321210,O2,O
05153000 - Cordes-Tolosannes,2019,"Barbeau fluviatile, Chevaine, Pseudorasbora, Silure glane, Gobio sp, Anguille d'Europe, Goujon, Loche franche, Cyprinidés, Ablette, Poisson chat",11,549180,6321210,O2,O
05153945 - Gimont,2009,"Barbeau fluviatile, Chevaine, Goujon, Gardon, Carpe miroir, Carassin, Vairon, Sandre",8,529998,6281240,O2,O
05153945 - Gimont,2009,"Barbeau fluviatile, Chevaine, Goujon, Gardon, Carpe miroir, Carassin, Vairon, Sandre",8,530052,6282760,O2,O
05153945 - Gimont,2011,"Gardon, Barbeau fluviatile, Vairon, Chevaine, Brème commune, Carpe miroir, Rotengle, Perche",8,529998,6281240,O2,O
05153945 - Gimont,2011,"Gardon, Barbeau fluviatile, Vairon, Chevaine, Brème commune, Carpe miroir, Rotengle, Perche",8,530052,6282760,O2,O
05153945 - Gimont,2013,"Vairon, Barbeau fluviatile, Goujon, Gardon, Chevaine, Carpe miroir, Tanche, Brème commune, Carpe commune, Rotengle",10,529998,6281240,O2,O
05153945 - Gimont,2013,"Vairon, Barbeau fluviatile, Goujon, Gardon, Chevaine, Carpe miroir, Tanche, Brème commune, Carpe commune, Rotengle",10,530052,6282760,O2,O
05153945 - Gimont,2015,"Vairon, Chevaine, Barbeau fluviatile, Goujon, Brème bordelière, Perche, Gardon, Carpe commune, Rotengle",9,529998,6281240,O2,O
05153945 - Gimont,2015,"Vairon, Chevaine, Barbeau fluviatile, Goujon, Brème bordelière, Perche, Gardon, Carpe commune, Rotengle",9,530052,6282760,O2,O
05153945 - Gimont,2017,"Vairon, Goujon, Chevaine, Barbeau fluviatile, Gardon, Carpe miroir, Rotengle",7,529998,6281240,O2,O
05153945 - Gimont,2017,"Vairon, Goujon, Chevaine, Barbeau fluviatile, Gardon, Carpe miroir, Rotengle",7,530052,6282760,O2,O
05153945 - Gimont,2019,"Chevaine, Goujon, Barbeau fluviatile, Vairon, Rotengle, Gardon, Poisson chat, Carpe commune, Carassin argente, Carpe miroir, Tanche",11,529998,6281240,O2,O
